id_lieu|nom_lieu|settlement|desc_lieu|type_lieu|list_lieu|level1|level2
id_15511|TACALAZALUMA||"
 TACALAZALUMA, Pueblo de la Provincia y Gobierno de  Cartagena  en el Nuevo Reyno de Granada, situado á orilla de una laguna que forma uno de los brazos del rio Cauca, al E de la Villa de San Benito Abad. "|Pueblo|"[<placename><rolename type=""province"">Provincia</rolename> y <rolename type=""gobernacion"">Gobierno</rolename> de <district key=""PRNGCA00""> Cartagena </district></placename>, <placename><district key=""AUSF0000"">Nuevo Reyno de Granada</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}', 'None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Provincia|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'province'}"", ""Gobierno|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'gobernacion'}"", "" Cartagena |{http://www.tei-c.org/ns/1.0}district|{'key': 'PRNGCA00'}"", ""Nuevo Reyno de Granada|{http://www.tei-c.org/ns/1.0}district|{'key': 'AUSF0000'}""]"
id_15512|TACALOA||"
 TACALOA, Pueblo de la misma Provincia y Reyno que el anterior en el distrito de la Villa de Mompox, situado á orilla del rio Cauca, casi donde desemboca en el grande de la Magdalena, formado de la reunión de otros el año de 1776 por el Gobernador D. Francisco Pimienta. "|Pueblo|[]|[]|[]
id_15513|TACAMBARO||"
 TACAMBARO, Pueblo de la Alcaldía mayor de Valladolid  en la Provincia y Obispado de Mechoacan, situado al pie de una sierra tan encumbrada que tiene mas de ocho leguas de subida hasta llegar á lo mas alto, y cinco de falda por la parte de Mediodía, tan dilatada que viene desde el Reyno de Guatemala y corre á la Provincia de Sinaloa, es de temperamento templado con inclinación á caliente, y el terreno agradable por su amenidad, poblado de frondosas arboledas y frutales de varias especies, abundante en yerbas medicinales: por la parte del Oriente corre de N á S un rio cristalino que nace en la cumbre de la sierra, y da un salto de mas de 40 varas de alto, y sangrándolo cerca del Pueblo le provee de agua con tanta abundancia que cogiendo un molino toda la que necesita sobra con la restante para regar toda la campaña; el vecindario se compone de 159 familias de Españoles, 50 de Mulatos y 170 de Indios: tiene un Convento de Religiosos de San Agustín, y en su distrito varias haciendas en que cogen abundantes cosechas de trigo, maiz y otras semillas, y algunos ingenios ó trapiches en que fabrican porciones de azúcar, de cuyos frutos mantiene su comercio: media legua de la Población hay una laguna grande, que pertenece á la casa de los Condes de Oñate, de donde se saca muchísimo pescado; y á tres quartos de legua está un ceno, junto á una hacienda de la misma casa, en que hay una profunda alberca de agua cristalina, dulce y delgada, que no se disminuye en tiempo de secas ni crerc en el de lluvias, manteniéndose siempre en un mismo estado: está 14 leguas al S de Valladolid. "|Pueblo|"[<placename><rolename type=""alcaldia_mayor"">Alcaldía mayor</rolename> de <district key=""JUNEMIVA"">Valladolid </district></placename>, <placename><rolename type=""province"">Provincia</rolename> y <district key=""OBNEMI00"">Obispado de Mechoacan</district></placename>, <placename><district key=""SUGU0000"">Reyno de Guatemala</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}', 'None|{http://www.tei-c.org/ns/1.0}placeName|{}', 'None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Alcaldía mayor|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'alcaldia_mayor'}"", ""Valladolid |{http://www.tei-c.org/ns/1.0}district|{'key': 'JUNEMIVA'}"", ""Provincia|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'province'}"", ""Obispado de Mechoacan|{http://www.tei-c.org/ns/1.0}district|{'key': 'OBNEMI00'}"", ""Reyno de Guatemala|{http://www.tei-c.org/ns/1.0}district|{'key': 'SUGU0000'}""]"
id_15514|TACAMES||"
 TACAMES, véase Atácame;. "||[]|[]|[]
id_15515|TACAMOCHO||"
 TACAMOCHO, Pueblo de la Provincia y Gobierno de  Cartagena  en el Nuevo Reyno de Granada, situado á la orilla del rio grande de la Magdalena, cerca de la boca donde le entra el de Cauca, fundado el año de 1776 por el Gobernador D. Francisco Pimienta de la reunión de otros Pueblos. "|Pueblo|"[<placename><rolename type=""province"">Provincia</rolename> y <rolename type=""gobernacion"">Gobierno</rolename> de <district key=""PRNGCA00""> Cartagena </district></placename>, <placename><district key=""AUSF0000"">Nuevo Reyno de Granada</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}', 'None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Provincia|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'province'}"", ""Gobierno|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'gobernacion'}"", "" Cartagena |{http://www.tei-c.org/ns/1.0}district|{'key': 'PRNGCA00'}"", ""Nuevo Reyno de Granada|{http://www.tei-c.org/ns/1.0}district|{'key': 'AUSF0000'}""]"
id_15516|TACAQUIRA||"
 TACAQUIRA, Pueblo de la Provincia y Corregimiento de Pilaya y Paspaya en el Perú, anexo al Curato del de Cinti. "|Pueblo|"[<placename><rolename type=""province"">Provincia</rolename> y <district key=""JUCCCCPP"">Corregimiento de Pilaya y Paspaya</district></placename>, <placename><district key=""SUPE0000"">el Perú</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}', 'None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Provincia|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'province'}"", ""Corregimiento de Pilaya y Paspaya|{http://www.tei-c.org/ns/1.0}district|{'key': 'JUCCCCPP'}"", ""el Perú|{http://www.tei-c.org/ns/1.0}district|{'key': 'SUPE0000'}""]"
id_15517|TACARIGUA||"
 TACARIGUA, Laguna grande de la Provincia y Gobierno de  Venezuela  en el Nuevo Reyno de Granada, llámase también de Valencia, tiene 14 leguas de largo E O y 6 de ancho N S, es tan profunda que á poca distancia de sus orillas no se le halla fondo, se forma de las aguas que se juntan allí de catorce rios que baxan de la Sierra Nevada; sus orillas son muy alegres y de hermosa vista, pobladas de multitud de árboles y de aves diferentes; tiene algunas Islas, y entre ellas dos que tienen mas de legua y media de circunferencia cada una, abundantes de baquiras, paugies, guacharacas y patos: en este lago se crian sobre el agua unas hojas muy anchas que con las raices se van entretexiendo unas con otras, y con las que caen de los árboles, y la tierra y maderos que arrastran los rios, se forma un cuerpo de dos y de tres varas de grueso, y de mas de 30 ú 40 de largo, tan firme que encima crecen árboles, y movidos del viento parecen islas flotantes, hasta que con el ayre y el continuo movimiento se deshacen: está 60 leguas del Tucuyo, 20 de Caracas y 7 del mar. "|Laguna|"[<placename><rolename type=""province"">Provincia</rolename> y <rolename type=""gobernacion"">Gobierno</rolename> de <district key=""CGVE0000""> Venezuela </district></placename>, <placename><district key=""AUSF0000"">Nuevo Reyno de Granada</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}', 'None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Provincia|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'province'}"", ""Gobierno|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'gobernacion'}"", "" Venezuela |{http://www.tei-c.org/ns/1.0}district|{'key': 'CGVE0000'}"", ""Nuevo Reyno de Granada|{http://www.tei-c.org/ns/1.0}district|{'key': 'AUSF0000'}""]"
id_15518|T||"
 Tiene el mismo nombre otra laguna pequeña de la misma Provincia y Reyno, está á la orilla del mar con quien se comunica, entre los rios Unare y Tuy. "||[]|[]|[]
id_15519|U||"
 Un Pueblo de la Isla y Gobierno de la Trinidad , situado en la parte del N, casi en la extremidad del E, frente de la Isla de Tabago. "||"[<placename><district key=""PRSDTR00"">Isla y Gobierno de la Trinidad </district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Isla y Gobierno de la Trinidad |{http://www.tei-c.org/ns/1.0}district|{'key': 'PRSDTR00'}""]"
id_15520|TACATA||"
 TACATA, Pueblo de la Provincia y Gobierno de  Venezuela  y Nuevo Reyno de Granada en el distrito de la Ciudad de Caracas, situado al S de ella y orilla del rio Tuy. "|Pueblo|"[<placename><rolename type=""province"">Provincia</rolename> y <rolename type=""gobernacion"">Gobierno</rolename> de <district key=""CGVE0000""> Venezuela </district></placename>, <placename><district key=""AUSF0000"">Nuevo Reyno de Granada</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}', 'None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Provincia|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'province'}"", ""Gobierno|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'gobernacion'}"", "" Venezuela |{http://www.tei-c.org/ns/1.0}district|{'key': 'CGVE0000'}"", ""Nuevo Reyno de Granada|{http://www.tei-c.org/ns/1.0}district|{'key': 'AUSF0000'}""]"
id_15521|TACATU||"
 TACATU, Rio de la Provincia y Gobierno de  Guayana  en la América Meridional, nace de la laguna Parime á la parte de Poniente, y unido con el rio Maho forma el que llaman Blanco, que luego entra por la parte Septentrional en el Marañon, y no en el Negro, como está en la Carta del curso del Marañon de D. Carlos de la Cundamine, véase Yaguaripi. "|Rio|"[<placename><rolename type=""province"">Provincia</rolename> y <rolename type=""gobernacion"">Gobierno</rolename> de <district key=""PRVEGU00""> Guayana </district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Provincia|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'province'}"", ""Gobierno|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'gobernacion'}"", "" Guayana |{http://www.tei-c.org/ns/1.0}district|{'key': 'PRVEGU00'}""]"
id_15522|TACAZURUMA||"
 TACAZURUMA, Cerro ó monte de la Provincia y Gobierno de  Venezuela  en el Nuevo Reyno de Granada, al S de la laguna Tacarigm. "|Cerro|"[<placename><rolename type=""province"">Provincia</rolename> y <rolename type=""gobernacion"">Gobierno</rolename> de <district key=""CGVE0000""> Venezuela </district></placename>, <placename><district key=""AUSF0000"">Nuevo Reyno de Granada</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}', 'None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Provincia|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'province'}"", ""Gobierno|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'gobernacion'}"", "" Venezuela |{http://www.tei-c.org/ns/1.0}district|{'key': 'CGVE0000'}"", ""Nuevo Reyno de Granada|{http://www.tei-c.org/ns/1.0}district|{'key': 'AUSF0000'}""]"
id_15523|TACAZQUARO||"
 TACAZQUARO, Pueblo de la Cabecera de partido y Alcaldía mayor de Tinguindin en Nueva España, tiene 84 familias de Indios, es de temperamento templado, y á su inmediación hay una laguna que tiene 7 leguas de largo, muy abundante de peces, cuya pesca para vender es lo único en que se ocupan, está 3 leguas al Poniente de su Cabecera. "|Pueblo|"[<placename><rolename type=""alcaldia_mayor"">Alcaldía mayor</rolename> de <district key=""JUNEMITG"">Tinguindin</district></placename>, <placename><district key=""SUNE0000"">Nueva España</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}', 'None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Alcaldía mayor|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'alcaldia_mayor'}"", ""Tinguindin|{http://www.tei-c.org/ns/1.0}district|{'key': 'JUNEMITG'}"", ""Nueva España|{http://www.tei-c.org/ns/1.0}district|{'key': 'SUNE0000'}""]"
id_15524|TACHES||"
 TACHES, Isla pequeña de la mar del N, cerca de la Costa de la Carolina Septentrional, situada entre las de Rikotan y de Matchapungo. "|Isla|[]|[]|[]
id_15525|TACHINA||"
 TACHINA, Rio de la Provincia yCapitanía deSan Vicente en el Brasil, corre al O, y entra en la Cabecera de Uruguay. "|Rio|[]|[]|[]
id_15526| TACHIRA, San Antonio de)||"
 TACHIRA, San Antonio de) Pueblo de la jurisdicción de la Villa de San Christobal en el Nuevo Reyno de Granada, es de temperamento cálido; con la pension de muchos mosquitos, culebras y insectos venenosos, produce mucho cacao y tabaco, que conducen á Maracaibo, Santa Fe y demas Provincias del Reyno; el clima es muy sano, y el terreno fértil, así de cañas dulces, de que fabrican mucha azúcar, como de maiz y demás frutos de tierra caliente que da en abundancia: está 24 ietuas al NE de Pamplona en el camino real que va á ríérida. "|San|"[<placename><district key=""AUSF0000"">Nuevo Reyno de Granada</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Nuevo Reyno de Granada|{http://www.tei-c.org/ns/1.0}district|{'key': 'AUSF0000'}""]"
id_15527|T||"
 Tiene el mismo nombre un rio de la Provincia y Gobierno de  Maracaibo  en el mismo Reyno que el Pueblo anterior, nace en las montañas de los Indios Guajiros, y entra en la gran laguna de Maracaibo por su parte interior casi opuesta á la entrada. "||"[<placename><rolename type=""province"">Provincia</rolename> y <rolename type=""gobernacion"">Gobierno</rolename> de <district key=""PRVEMA00""> Maracaibo </district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Provincia|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'province'}"", ""Gobierno|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'gobernacion'}"", "" Maracaibo |{http://www.tei-c.org/ns/1.0}district|{'key': 'PRVEMA00'}""]"
id_15528|TACHOBACO||"
 TACHOBACO,Riode la Provincia de la Nueva Inglaterra en los Estados Unidos de la América. "|Riode|[]|[]|[]
id_15529|TACMARA||"
 TACMARA, Nación antigua de Indios de Chinchay. suyu en el Perú, la conquistó y unió al Imperio Yahuar-Huacac, VII Emperador, siendo Príncipe hereditario. "|Nación|"[<placename><district key=""SUPE0000"">el Perú</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""el Perú|{http://www.tei-c.org/ns/1.0}district|{'key': 'SUPE0000'}""]"
id_15530|TACNA|6000026| TACNA, Pueblo de la Provincia y Corregimiento de Arica en el Perú, es de apacible clima, y de sitio alegre y agradable, donde hay establecidas muchas familias de distinción que se han pasado de Arica, tiene una Iglesia Parroquial muy hermosa, á cuyo Curato están anexos otros cinco Pueblos. |Pueblo|"[<placename><rolename type=""province"">Provincia</rolename> y <district key=""JUPEARAC"">Corregimiento de Arica</district></placename>, <placename><district key=""SUPE0000"">el Perú</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}', 'None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Provincia|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'province'}"", ""Corregimiento de Arica|{http://www.tei-c.org/ns/1.0}district|{'key': 'JUPEARAC'}"", ""el Perú|{http://www.tei-c.org/ns/1.0}district|{'key': 'SUPE0000'}""]"
id_15531|TACOARA||"
 TACOARA, Rio de la Provincia y país de las Amazonas, en el territorio que media entre los dos caudalosos Cuchivara y la Madera, corre al E, y entra en este último. "|Rio|[]|[]|[]
id_15532|TACOBAMBA||"
 TACOBAMBA, Pueblo de la Provincia y Corregimiento de Porco  en el Perú. "|Pueblo|"[<placename><rolename type=""province"">Provincia</rolename> y <district key=""JUCCPOPR"">Corregimiento de Porco </district></placename>, <placename><district key=""SUPE0000"">el Perú</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}', 'None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Provincia|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'province'}"", ""Corregimiento de Porco |{http://www.tei-c.org/ns/1.0}district|{'key': 'JUCCPOPR'}"", ""el Perú|{http://www.tei-c.org/ns/1.0}district|{'key': 'SUPE0000'}""]"
id_15533|TACOTALPA||"
 TACOTALPA, Pueblo de la jurisdicción y Gobierno de Vera-Cruz  en Nueva España, tiene 337 familias de Indios que se exercitan en fabricar loza y en la pesca del rio de su nombre, por quien ha padecido mucho con freqüentes inundaciones, y por eso no cultivan los naturales fruto alguno; en otro tiempo hacia un gran comercio de la madera queá cortaba en las sierras de Candaya y de Campanario; pero por distar estas mas de 100 leguas del Pueblo han abandonado este tráfico, pues aunque pudieran hacerlo á mas inmediación no quieren permitirlo los dueños de las haciendas; está 19 leguas al SE de su Capital en 280 gr. 13 min. de long. y en 18 gr. 20 min. de lat. "|Pueblo|"[<placename><district key=""JUNEVCVE"">jurisdicción y Gobierno de Vera-Cruz </district></placename>, <placename><district key=""SUNE0000"">Nueva España</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}', 'None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""jurisdicción y Gobierno de Vera-Cruz |{http://www.tei-c.org/ns/1.0}district|{'key': 'JUNEVCVE'}"", ""Nueva España|{http://www.tei-c.org/ns/1.0}district|{'key': 'SUNE0000'}""]"
id_15534|TACOTAN||"
 TACOTAN, Pueblo de la Cabecera de partido y Alcaldía mayor de Cuquio  en Nueva España, situado á la orilla del rio Verde, 4 leguas al S de su Capital. "|Pueblo|"[<placename><rolename type=""alcaldia_mayor"">Alcaldía mayor</rolename> de <district key=""JUGDGDCU"">Cuquio </district></placename>, <placename><district key=""SUNE0000"">Nueva España</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}', 'None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Alcaldía mayor|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'alcaldia_mayor'}"", ""Cuquio |{http://www.tei-c.org/ns/1.0}district|{'key': 'JUGDGDCU'}"", ""Nueva España|{http://www.tei-c.org/ns/1.0}district|{'key': 'SUNE0000'}""]"
id_15535|TACUANA||"
 TACUANA, Pueblo de la Provincia y Capitanía del Para en el Brasil, situado á la orilla del rio Xingú en el salto primero de los que tiene. "|Pueblo|[]|[]|[]
id_15536|TACUATO||"
 TACUATO, Pueblo de la Provincia y Gobierno de  Venezuela  en el Nuevo Reyno de Granada, situado en la Península de Paraguana y Costa del Sur, enfrente de la de Tierra-Firme. "|Pueblo|"[<placename><rolename type=""province"">Provincia</rolename> y <rolename type=""gobernacion"">Gobierno</rolename> de <district key=""CGVE0000""> Venezuela </district></placename>, <placename><district key=""AUSF0000"">Nuevo Reyno de Granada</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}', 'None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Provincia|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'province'}"", ""Gobierno|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'gobernacion'}"", "" Venezuela |{http://www.tei-c.org/ns/1.0}district|{'key': 'CGVE0000'}"", ""Nuevo Reyno de Granada|{http://www.tei-c.org/ns/1.0}district|{'key': 'AUSF0000'}""]"
